yyyymmdd,yyyy,deal_value,public,private,tender_offer,all_stock,carbidder,bidder_size,sigma_bidder,run_up_bidder,hostile,horz,relsize,bidder_mtb,bidder_fcf,bidder_lev
19951023,1995,27.5,0,1,0,0,0.036736902,65981.25,0.021925099,0.8766529,0,1,0.44354838,1.7588894,0.13292901,0.45178318
19951023,1995,18.639999,0,1,1,0,0.019416699,1399188,0.0128845,0.88209379,0,0,0.012935461,2.1987746,0.095955022,0
19951023,1995,17.67,0,1,0,1,-0.054028202,32371.939,0.044417601,0.43628609,0,0,0.040527523,1.4863569,0.046582539,0.010104382
19951023,1995,258.38,1,0,0,1,-0.1648766,259586.3,0.0238268,0.89757818,0,1,0.60369158,1.1250539,0.029863626,0.41790187
19951023,1995,258.38,1,0,0,0,0.041180301,486062.5,0.0153016,0.89054549,0,0,0.43207359,1.7419989,0.043370865,0.66070986
19951020,1995,2.5999999,0,1,0,0,-0.085621901,105312,0.029619901,0.81617892,0,1,0.033333331,3.4345624,0.24986984,0
19951020,1995,8,0,1,0,1,-0.0575529,206430.8,0.037616901,2.597203,0,0,0.038753908,5.1310382,0.20756605,0
19951019,1995,67,0,1,0,0,0.072659597,353480,0.022710601,0.87621951,0,0,0.18954396,1.8055562,0.055195868,0.49701545
19951019,1995,16,0,1,0,0,0.0326152,242748.09,0.020645499,1.254925,0,0,0.012102874,1.957818,0.097532809,0.26181808
19951019,1995,36.619999,1,0,0,1,0.0144521,179792.59,0.028895799,2.040993,0,0,0.18494949,2.2998106,-0.010476591,0.056327268
19951019,1995,1877.74,1,0,1,1,0.025870699,43600000,0.0118909,1.06859,1,0,0.03945329,2.7923665,0.12803166,0.14034976
19951018,1995,84.599998,1,0,1,0,0.0495633,5651069,0.0108752,0.94191039,0,0,0.013618802,1.7595196,0.080458455,0.10083668
19951018,1995,489.29001,1,0,0,1,-0.0270715,1400102,0.0091532,0.97475028,0,0,0.34168297,1.0311933,0.034661368,0.27810681
19951018,1995,224.19,1,0,0,1,-0.004509,5759033,0.0172444,1.336135,0,0,0.035518061,5.5849428,0.15308298,0.019587269
19951018,1995,5.75,0,1,0,0,0.0588408,55390.5,0.0415654,2.09425,0,0,0.10849056,1.5646135,0.029523848,0.42019334
19951017,1995,17.370001,0,1,0,1,0.083477899,541206,0.0301507,2.0600131,0,0,0.028522169,7.5959635,0.1635091,0
19951016,1995,23.1,0,1,0,1,0.077303097,1006098,0.037500899,0.94354481,0,0,0.021813031,1.8967661,0.033223409,0.39859894
19951016,1995,131.2,0,1,0,1,0.024395,49914,0.043055601,1.08044,0,0,2.0184615,1.9815323,0.033140585,0.39826527
19951013,1995,16,0,1,0,0,0.0146153,113632,0.018857401,0.63940293,0,0,0.14678898,1.4340787,0.082443617,0.037304804
19951012,1995,4.7199998,0,1,0,1,-0.0091735,66343.75,0.0296167,0.80132729,0,0,0.069411762,1.4973176,0.10657101,0.024870034
19951011,1995,47.5,0,1,0,1,0.036246002,2415268,0.0207258,0.86691242,0,0,0.017123288,4.7372141,0.22129034,0
19951011,1995,9.1700001,0,1,0,1,-0.035260301,96396.883,0.035302799,1.071406,0,1,0.079739131,1.5078586,0.060810532,0.27173215
19951010,1995,1458.54,1,0,0,1,-0.039746098,1615955,0.022667799,1.079421,0,0,0.67493755,1.5271642,0.03428708,0.59913719
19951010,1995,120.67,1,0,0,1,-0.1019015,971077.31,0.0253556,1.122261,0,0,0.10575811,2.3814719,0.069926888,0.13617422
19951009,1995,56.630001,1,0,0,1,-0.040815201,2137504,0.0155181,0.97999197,0,0,0.026400933,1.6499579,0.076753229,0.18847843
19951009,1995,10.33,0,1,0,1,0.069958404,16878.881,0.046532799,1.026039,0,0,3.4433334,3.4052844,-0.48936683,0
19951009,1995,1.88,0,1,0,1,-0.13997801,10315.63,0.076583102,0.3975924,0,0,0.18799999,2.213697,0.045812864,0.004684108
19951006,1995,159.7,1,0,0,1,-0.0428489,5671485,0.022087701,1.956696,0,0,0.024098385,4.1186385,0.18463972,0.020653434
19951005,1995,24,0,1,0,1,0.041097399,6184.75,0.1235441,0.35690859,0,0,3.8805125,1.151471,-0.022561653,0.22052507
19951005,1995,30,0,1,0,0,0.0287575,71868,0.038808402,0.7292003,0,0,0.41743195,0.9978261,-0.079001941,0.005921746
19951004,1995,20.73,0,1,0,1,-0.095327102,98203.5,0.0517345,4.687799,0,1,0.21109226,1.5485961,0.062470395,0.042050418
19951003,1995,20.32,0,1,0,0,0.2492446,2623.688,0.0920377,0.75541657,0,1,6.7733331,0.96039921,0.042142231,0
19951003,1995,165.05,1,0,0,1,-0.062438499,121555,0.041254699,1.234807,0,0,0.84641027,2.1575184,-0.096953548,0.042908441
19951002,1995,42.959999,0,1,0,1,-0.0196639,1081345,0.020695999,1.177502,0,0,0.039728299,1.7478024,0.088703834,0.010075349
19951002,1995,120.13,1,0,0,0,-0.070217296,197213,0.0265522,1.108234,0,1,0.54112613,1.1142777,0.041764434,0.43912441
19950929,1995,5.6599998,0,1,0,0,-0.0026299,47553.75,0.0494278,3.2203071,0,0,0.1190232,3.9788222,-0.072636075,0.015233141
19950928,1995,12.47,0,1,0,1,0.0153991,348725.31,0.057581,4.687799,0,1,0.035426136,1.4511752,-0.5219546,0.009171372
19950928,1995,441,0,1,0,1,0.058699999,5483687,0.0219968,1.898535,0,1,0.073844612,4.1186385,0.18463972,0.020653434
19950928,1995,43.130001,0,1,0,1,-0.0033166,1090748,0.0207304,1.202325,0,0,0.039541673,1.7478024,0.088703834,0.010075349
19950927,1995,348.13,0,1,0,1,0.016682999,15300000,0.0238325,1.685478,0,0,0.019969597,5.3309112,0.25274089,0
19950926,1995,173.57001,1,0,0,0,-0.0100957,590613.38,0.025118999,0.77296561,0,0,0.28547698,2.44714,0.11121601,0.74676675
19950921,1995,13.5,0,1,0,0,-0.027823901,53991,0.043522801,1.1396641,0,1,0.20454545,1.3189887,0.04331411,0.003692486
19950920,1995,1282.98,1,0,1,0,0.0423101,11700000,0.0202005,0.91596508,0,0,0.10184806,1.2133081,0.048576318,0.18312354
19950920,1995,1164.63,1,0,0,1,-0.052338701,2913735,0.024551,1.4688489,0,1,0.23494653,1.0382386,0.078230292,0.1909596
19950915,1995,297.57999,1,0,1,0,0.0050592,8864786,0.0099472,1.027089,1,0,0.031396918,1.5281706,0.045884639,0.23331173
19950915,1995,32.25,1,0,0,0,0.023755601,487311,0.018447099,1.1668791,0,0,0.066179506,1.5326251,0.017456532,0.038042918
19950914,1995,13.88,1,0,0,0,-0.0192452,245380,0.024196001,0.89016289,0,0,0.062805429,1.1339407,0.042288791,0.39683294
19950914,1995,67.510002,1,0,1,0,-0.037647799,267320,0.0204123,1.2281671,0,0,0.17444445,1.7703787,0.046864558,0.48100406
19950912,1995,40,0,1,0,0,0.026081599,196470,0.0256483,1.283854,0,0,0.1923077,0.97490942,0.022795437,0.10426203
19950912,1995,73.099998,1,0,0,1,0.1163584,255232.7,0.031737,1.2621731,0,1,0.2864053,2.4316721,-0.039051872,0.51957083
19950912,1995,1.5599999,0,1,0,1,0.040838201,11315.63,0.043428998,1.624881,0,0,0.10399999,1.5376678,-0.063798495,0.019672735
19950912,1995,182.22,1,0,1,0,0.0049146,5317938,0.0109419,1.115602,0,0,0.0314335,1.0688608,0.02069295,0.38886499
19950912,1995,12,1,0,0,1,0.35343319,49921.379,0.057024602,0.73721188,0,1,0.18181819,5.9278283,-0.91716224,0.039137051
19950911,1995,46.880001,0,1,0,1,0.3747457,49075.25,0.0570837,0.71442068,0,0,0.71030307,5.9278283,-0.91716224,0.039137051
19950911,1995,150,0,1,0,1,-0.0050089,463880.59,0.0179231,1.123745,0,0,0.30181086,1.7228479,0.062596679,0.14239851
19950911,1995,28.5,0,1,0,0,0.061812699,616028.81,0.033036999,1.948282,0,1,0.046264071,1.7495177,-0.21463367,0.22305021
19950906,1995,25.91,0,1,0,1,0.0897246,252269.41,0.058906399,4.687799,0,0,0.077343285,1.4511752,-0.5219546,0.009171372
19950906,1995,9,0,1,0,1,0.0218058,100264.1,0.041885398,1.651152,0,0,0.1,8.5496178,0.11781044,0
19950906,1995,206.66,1,0,0,1,0.088053398,2873456,0.0238462,1.8936681,0,1,0.12163626,2.1253586,0.10815133,0.013424967
19950905,1995,18.09,0,1,0,1,0.1097209,51430,0.034584101,1.172035,0,0,0.24780822,2.3129687,0.1624845,0
19950905,1995,11.9,0,1,0,0,-0.007253,106520.6,0.0391955,2.7227831,0,1,0.091538459,2.8432131,0.11871739,0
19950905,1995,160.10001,1,0,0,0,0.026604701,538330,0.023313001,0.63378477,0,1,0.29740122,2.3524239,0.11219252,0.74234295
19950901,1995,35.75,0,1,0,1,0.0249428,237861,0.033797499,1.46444,0,0,0.15029787,2.1327484,0.13422517,0.10223673
19950831,1995,14.57,0,1,0,1,-0.0019629,685995,0.0358877,1.9253989,0,1,0.018373266,10.220752,0.1246996,0
19950830,1995,17.85,0,1,0,1,0.1001391,34358.91,0.021273101,0.86219561,0,1,0.50999999,1.7027586,0.047873288,0.33803168
19950830,1995,30.41,1,0,0,1,-0.0232173,250246.3,0.036734998,0.76339543,0,0,0.11018116,2.5053518,0.065579481,0.24652204
19950830,1995,20.290001,0,1,0,1,0.032118499,355479.31,0.029265201,1.193506,0,0,0.052838545,1.7127998,0.06271413,0.31969821
19950830,1995,490.92001,1,0,0,1,0.021475401,4788836,0.022393201,1.869638,0,1,0.085885234,4.1186385,0.18463972,0.020653434
19950829,1995,6880.6699,1,0,0,1,-0.040861499,15600000,0.0152582,1.0071011,0,0,0.4097344,1.7283987,-0.005443886,0.5287748
19950828,1995,163.25,1,0,0,1,-0.195196,177353.5,0.028656799,1.2206841,0,1,0.66632652,1.9917712,0.091955617,0.20837376
19950828,1995,350.29001,1,0,0,1,-0.0235826,1967843,0.016646899,0.94424838,0,0,0.15729232,1.7986438,0.025176233,0.15053432
19950825,1995,38,0,1,0,1,-0.0064682,1280340,0.0225766,0.9403317,0,0,0.029679617,1.5271642,0.03428708,0.59913719
19950823,1995,1224.48,1,0,0,1,0.032977901,2051688,0.0085079,0.99949628,0,0,0.62030393,1.1326844,0.040464818,0.2745899
19950822,1995,23,0,1,0,0,0.0114639,160563,0.027439199,0.64525098,0,0,0.14324595,2.7111168,0.066035837,0
19950821,1995,6989.0898,1,0,1,1,0.1755392,6622682,0.0137696,0.95149708,0,1,0.36466086,1.5731947,0.09473931,0.15414684
19950821,1995,28,0,1,0,1,-0.0006707,528751.5,0.024604499,0.99930292,0,0,0.052954931,1.9106479,0.084593341,0.022757996
19950818,1995,2888.3701,1,0,1,0,0.0077886,5516919,0.014011,1.0073839,1,1,0.52354765,1.7595196,0.080458455,0.10083668
19950817,1995,28.59,0,1,0,1,0.061390299,1291735,0.0247369,0.92868543,0,1,0.024005039,3.2581813,0.011368268,0.17145929
19950814,1995,1614.42,1,0,0,0,-0.032583602,4750408,0.0155911,1.018824,0,1,0.31830049,0.98440713,0.015155118,0.36585826
19950814,1995,25.58,0,1,0,1,0.16187491,458915.81,0.0294402,1.9130681,0,0,0.055367965,7.5959635,0.1635091,0
19950814,1995,5,0,1,0,1,0.082415998,443722.5,0.0272425,1.622117,0,0,0.013297873,5.1266122,0.15005198,0
19950809,1995,7.8800001,0,1,0,1,-0.097315699,6290,0.1084293,0.70417613,0,0,0.98500001,1.2811478,-0.97058821,0.028594771
19950807,1995,1.85,0,1,0,0,0.0210681,5070.375,0.071236901,0.24287251,0,0,0.36486453,1.0655955,-0.005909356,0.24049746
19950802,1995,4036.48,1,0,1,0,-0.0060531,10800000,0.0142831,0.92947519,0,1,0.34956959,1.264295,0.060092837,0.25655502
19950801,1995,5122.3301,1,0,0,0,0.026055399,5325369,0.01677,0.85625517,0,0,0.96193993,1.2438537,0.007247741,0.17752258
19950731,1995,63.610001,1,0,0,1,0.0050207,359135.81,0.032588299,0.9454903,0,0,0.15037826,1.4624126,0.01338124,0.20153305
19950731,1995,18836.74,1,0,0,0,0.062275499,28800000,0.0143431,1.137358,0,0,0.65100193,2.153924,0.086572118,0.16428745
19950727,1995,680.91998,1,0,0,1,0.0064796,4396056,0.025609599,1.623359,0,0,0.14543357,5.7231264,0.14970775,0.1323058
19950725,1995,2050,1,0,0,0,0.073704399,11300000,0.0221115,0.89744288,0,1,0.13653013,1.48947,0.002816469,0.50983202
19950724,1995,2352.1799,1,0,0,0,0.037102401,7407651,0.0110659,0.95653921,0,0,0.31023213,2.5161252,0.12554424,0.20697579
19950718,1995,63.900002,0,1,0,1,-0.1221661,361111.91,0.0232528,1.496242,0,1,0.17695346,2.3757043,0.11341393,0
19950718,1995,5.7199998,0,1,0,1,0.1202405,1748.281,0.1314141,0.65998763,0,0,3.271785,0.77713001,-0.18267964,0.35786092
19950717,1995,6822.8501,1,0,0,1,0.059769701,9471560,0.0142414,0.91745549,0,1,0.72214758,1.8150859,0.07967896,0.13840702
19950717,1995,38.639999,0,1,0,1,4.91E-05,423124.5,0.034159999,1.974617,0,1,0.091320641,5.2388153,0.23283598,0.11251445
19950717,1995,215.48,1,0,0,1,-0.039130099,1483561,0.0265819,1.397478,0,1,0.10635735,5.2788382,0.12040089,0
19950717,1995,613.10999,1,0,1,0,0.1086627,967428,0.0204907,1.074415,0,1,0.55737269,1.4059489,0.034866773,0.24412571
19950713,1995,1630.84,1,0,1,0,-0.0139642,13600000,0.011796,1.152334,1,1,0.1199147,1.1828322,0.036583692,0.28446743
19950713,1995,24,0,1,0,0,-0.044964701,25263,0.050571602,1.1021841,0,0,0.82758623,4.4435482,-0.48061806,0.008538899
19950712,1995,33.110001,1,0,0,1,-0.0107104,32112.381,0.043122102,1.1115,0,1,1.0033333,4.9691353,-0.22227201,0
19950710,1995,41.43,0,1,0,1,0.0114046,242466,0.0199086,1.163191,0,0,0.18171053,1.2584701,0.060558133,0.13333008
19950710,1995,227.14,1,0,1,0,0.0283275,1770711,0.0134901,1.197489,1,0,0.12231556,1.9224118,0.071942069,0.10266172
19950706,1995,139.2,1,0,0,1,-0.0020933,582561.38,0.0326555,1.4834861,0,0,0.67572814,1.0672715,0.05988431,0.25445408
19950706,1995,20,0,1,0,1,0.050266899,1138218,0.018964199,0.98615992,0,0,0.016680567,1.0538598,0.028695159,0.2828494
19950705,1995,1.5,0,1,0,1,-0.0001343,16875,0.040960401,0.91872561,0,1,0.1,2.1582053,0.10544099,0.007223581
19950705,1995,378.07999,1,0,0,1,-0.052121401,864318.81,0.034411699,1.957669,0,1,0.43743116,4.3603821,0.12877573,0.11480469
19950630,1995,42.880001,0,1,0,1,-0.082466602,146181.8,0.057178799,3.799535,0,0,0.25987878,1.4511752,-0.5219546,0.009171372
19950628,1995,32.5,0,1,0,1,0.0122985,1416972,0.0172038,0.72327292,0,0,0.033265099,2.2843497,0.096590988,0.17218627
19950628,1995,100,0,1,0,1,-0.0049023,4510308,0.0164747,1.024761,0,0,0.015671525,5.5849428,0.15308298,0.019587269
19950626,1995,227.96001,1,0,0,1,-0.0242674,417768,0.0165052,1.236818,0,0,0.47002062,1.9929849,0.082381442,0.163151
19950626,1995,540.57001,1,0,0,1,-0.064051203,188121.5,0.019374801,1.11016,0,0,0.52279496,1.1214455,0.013236837,0.35840976
19950622,1995,29.27,1,0,1,0,-0.0035035,985486,0.016766399,0.82112592,0,0,0.030268874,2.3478308,-0.044770665,0
19950622,1995,566.57001,1,0,0,1,-0.037657902,3333799,0.035434201,1.448791,0,1,0.16460489,3.4958777,0.010086283,0
19950621,1995,1.73,0,1,0,0,0.0077876,5190.625,0.052899402,0.54591089,0,0,0.3332932,1.1541097,-0.012495119,0.12987114
19950619,1995,12.34,0,1,0,1,0.13347,76954,0.0330276,1.410331,0,0,0.16035554,2.3490844,0.094463766,0
19950619,1995,123.67,1,0,1,0,0.130484,63434.75,0.038626101,0.6537993,1,0,2.1322412,1.3940489,-0.10993502,0.74676675
19950616,1995,20.41,1,0,0,1,-0.058206301,155111.09,0.056873199,0.78634548,0,0,0.11729885,5.8737125,-1.1932774,0
19950616,1995,20.42,1,0,1,0,-0.000706,67319,0.055555198,0.44623849,0,0,0.28361112,1.0371184,0.039785393,0.11459319
19950616,1995,49,0,1,0,0,0.051381599,747456.5,0.032811299,0.81754339,0,0,0.063471504,3.4748633,0.16297787,0.000405242
19950616,1995,34.5,1,0,0,0,-0.0093605,88739.75,0.067572601,0.23845451,0,1,0.30000001,1.4864175,-0.4561739,0.000646242
19950616,1995,4.8800001,0,1,0,0,0.037192799,20254.689,0.043294601,1.030375,0,0,0.24093187,1.3409752,0.047737651,0.12834446
19950614,1995,8.5,0,1,0,0,0.050211899,175558,0.0203314,1.016445,0,1,0.044041451,2.0933764,0.087518468,0.12253205
19950613,1995,5946.48,1,0,0,1,0.0046146,6529482,0.0120401,1.111185,0,1,0.78253454,1.7536347,0.038407262,0.079161994
19950613,1995,248.96001,1,0,0,0,-0.0008622,118559.9,0.034828499,0.4255029,0,0,2.2031858,1.6695323,0.039740782,0.053015612
19950612,1995,5.5799999,0,1,0,1,0.19692899,23540,0.0686239,0.66597199,0,1,0.26571429,1.859054,-0.49732,0.026532071
19950612,1995,4.79,0,1,0,0,-0.1095556,22954.5,0.054995101,0.66597593,0,0,0.20867369,2.0469923,0.072315656,0.30789134
19950609,1995,61.360001,1,0,1,0,0.002238,2627788,0.0131522,1.214584,0,1,0.042346448,1.4297098,0.034242298,0.34760621
19950608,1995,26.08,0,1,0,1,-0.038241498,802021.5,0.027652999,1.549888,0,0,0.029839817,2.3814719,0.069926888,0.13617422
19950607,1995,3.9300001,0,1,0,0,-0.0526568,168699.5,0.0250687,1.225507,0,0,0.014609666,1.6159881,-0.073853947,0
19950606,1995,6.1900001,0,1,0,1,0.1105282,10481.25,0.049607601,0.885746,0,0,0.61900002,0.87925792,0.019880967,0.086171962
19950606,1995,1,1,0,0,0,-0.0243931,5490,0.069076501,0.23845451,0,0,0.33333334,0.67769659,-0.54739463,0.031957533
19950606,1995,8.3000002,0,1,0,0,-0.019947501,185155.5,0.025393,1.500991,0,1,0.038967136,2.870892,0.094943918,0.24416949
19950605,1995,3263.77,1,0,1,0,-0.0266397,48700000,0.0127523,1.316059,1,0,0.059290607,1.2572997,0.037254442,0.15473974
19950602,1995,76.080002,0,1,0,1,0.1015582,1169810,0.024929,1.736555,0,0,0.036297712,1.8967661,0.033223409,0.39859894
19950602,1995,11,0,1,0,1,0.097702898,14239.88,0.066774599,0.59819949,0,0,0.7724784,1.6876249,0.016843563,0.081295185
19950531,1995,52.380001,0,1,0,1,-0.0082056,39894,0.027045799,1.123199,0,1,0.84483874,2.1212862,-0.2041292,0.24042624
19950530,1995,163.39999,0,1,0,1,-0.031462099,2218864,0.029305199,1.620386,0,1,0.064636074,6.750762,0.23316143,0
19950530,1995,27.299999,0,1,0,1,0.108943,285577.5,0.034159198,1.935679,0,1,0.087220445,3.6733065,0.1347505,8.33E-05
19950530,1995,42.220001,0,1,0,1,-0.056974102,345901.5,0.044760998,3.40329,0,0,0.09864486,4.7842479,0.02459307,0
19950530,1995,35,0,1,0,0,-0.0387807,1026663,0.036142699,1.605248,0,0,0.042168673,10.220752,0.093431845,0
19950530,1995,112.2,1,0,0,0,0.0123066,74904.883,0.042453401,0.59524179,0,1,1.3682927,1.3650522,-0.005795909,0.51442975
19950525,1995,1798.96,1,0,1,0,0.0104906,10000000,0.0210892,1.573531,0,1,0.17499611,3.4255168,0.13210385,0.015442762
19950525,1995,7.3800001,0,1,0,0,-0.0065645,174675,0.0251844,1.587029,0,0,0.034325581,2.870892,0.094943918,0.24416949
19950524,1995,63.290001,0,1,0,1,0.1138799,142136.8,0.034116801,1.523908,0,0,0.43349317,3.1863515,0.11497172,0
19950524,1995,150.11,1,0,0,1,0.00791,170358.8,0.0197179,0.94201642,0,1,0.84807909,1.5713949,0.060272995,0.29137692
19950522,1995,174.33,1,0,0,0,0.0124722,10900000,0.020284399,0.77354598,0,0,0.011594946,1.2133081,0.048576318,0.18312354
19950522,1995,44.650002,0,1,0,1,0.1180742,118046.3,0.0447926,0.69155502,0,0,0.49611112,2.6946249,0.082548141,0
19950522,1995,469.57999,1,0,0,1,-0.0179107,539175,0.0193562,1.342386,0,1,0.65675521,1.9415773,0.086320274,0
19950519,1995,9.79,0,1,0,1,-0.0270047,151857.8,0.023719,0.90866321,0,1,0.067054793,1.8822169,0.053554229,0.15115528
19950518,1995,2.6500001,0,1,0,1,-0.073015399,15997.88,0.069819704,0.85984921,0,0,0.16564696,2.22403,-0.21055575,0.48406574
19950517,1995,50.189999,1,0,0,0,0.0127046,241090.3,0.035836998,0.74195492,0,0,0.20817925,2.5717206,0.11551157,0
19950517,1995,218,1,0,0,0,-0.1237748,114553.4,0.023967,1.199399,0,0,1.9030427,1.4410126,0.042074267,0.28083378
19950512,1995,118.69,0,1,0,0,0.1690736,639325.81,0.027161499,1.575649,0,0,0.18148318,4.0509439,0.11608282,0.28800598
19950510,1995,201.09,1,0,1,0,0.017789399,1708789,0.0127423,0.95565432,0,0,0.12019725,1.710124,0.077536121,0.200432
19950509,1995,21.74,0,1,0,1,0.1063983,557224.63,0.0214934,0.94939393,0,0,0.039744057,1.4500269,0.058961693,0.30087259
19950508,1995,72.839996,1,0,0,0,0.00327,1673435,0.0128397,1.001943,0,0,0.043382965,1.710124,0.077536121,0.200432
19950508,1995,148.06,0,1,0,0,0.037688799,614220.81,0.030722501,1.501848,0,1,0.24105337,2.5035923,0.014484268,0.30819151
19950504,1995,3.3599999,0,1,0,1,0.0202564,169808,0.021682199,0.93437493,0,0,0.019310344,1.1166352,0.028710825,0.34269705
19950504,1995,44.130001,1,0,1,0,-0.025403,67664,0.0321404,0.78712571,0,0,0.58840001,0.9146117,0.059017882,0.15072106
19950503,1995,162.49001,1,0,0,1,-0.027908901,215840,0.0214766,0.72002971,0,1,0.71898234,1.3082998,0.037095144,0.5015164
19950502,1995,20,0,1,0,1,-0.050267398,552614.31,0.033394299,1.195605,0,0,0.040899795,3.1826022,-0.016813345,0
19950502,1995,9.9499998,0,1,0,1,0.235222,230601.5,0.034564801,1.23857,0,0,0.041115701,2.7267609,0.1440912,0
19950501,1995,9.3800001,1,0,0,1,0.1122303,19479.75,0.060821701,0.25222549,0,0,0.52111113,1.8789747,-0.98853731,0.13511816
19950428,1995,39.5,0,1,0,1,-0.032441199,923576.31,0.018658901,1.253347,0,0,0.042768527,1.3702277,0.027108559,0.38020241
19950426,1995,40,0,1,0,0,0.080665201,289974,0.0260447,1.651166,0,1,0.089887641,2.1367049,0.056823079,0.35763076
19950425,1995,103,1,0,0,1,-0.1088389,142674.91,0.035489898,1.7840821,0,0,0.59537572,1.0731395,0.040125929,0.001505644
19950424,1995,180,0,1,0,0,0.065475203,572281.13,0.0268769,0.69860268,0,1,0.31468531,1.0298861,0.069671407,0
19950424,1995,18.4,0,1,0,1,-0.0498465,84395.633,0.0574001,4.544518,0,1,0.21802075,2.8878958,-0.21561891,0.063608505
19950421,1995,21.370001,1,0,0,1,0.0116255,579792,0.0294898,1.375957,0,0,0.04334686,3.1826022,-0.016813345,0
19950418,1995,1.1,0,1,0,1,0.0138082,109076.3,0.023542,0.98947191,0,0,0.010084684,4.6387286,0.11559641,0.031869229
19950417,1995,39.27,0,1,0,1,-0.018577799,870719.5,0.0250331,1.1588269,0,0,0.041380402,4.2963886,0.075553335,0
19950413,1995,20.299999,0,1,0,1,-0.0195568,122778,0.0165148,1.026515,0,0,0.16533907,1.0374377,0.056844052,0.10029363
19950412,1995,33,0,1,0,1,0.044224299,552614.31,0.029654499,1.595138,0,1,0.05820106,3.1826022,-0.016813345,0
19950412,1995,123.69,1,0,1,0,-0.0270568,394347.59,0.0154018,1.1693259,0,0,0.31553572,1.4330822,0.045648538,0.27117932
19950411,1995,5.5,0,1,0,1,0.0073604,75735,0.0317575,1.7860841,0,0,0.061111111,2.3490844,0.094463766,0
19950410,1995,69.900002,0,1,0,1,-0.0062747,1020416,0.0224714,1.3637249,0,0,0.068501472,1.6972481,0.067212515,0.086782999
19950410,1995,1660.9399,1,0,0,1,-0.092794597,1655268,0.0154732,0.89572239,0,1,0.92738134,1.4231685,0.062428769,0.32857245
19950410,1995,65,0,1,0,0,0.090224497,128243.3,0.023876101,1.801723,0,1,0.36723164,3.0775411,0.042594563,0.13007547
19950410,1995,4.0999999,0,1,0,0,0.026639,68675,0.052089602,2.716042,0,1,0.018303571,3.2816908,0.12240673,0.005779599
19950405,1995,38,0,1,0,1,-0.1533775,519397,0.030081499,1.418005,0,0,0.081370451,3.1826022,-0.016813345,0
19950404,1995,8.8999996,0,1,0,0,0.023262,64800.309,0.0574653,0.38012189,0,0,0.13734502,1.1343642,-0.2492899,0.067612812
19950404,1995,32.5,0,1,0,0,0.034529399,124323,0.0302698,0.72246343,0,1,0.23897059,1.2344825,0.022987979,0.34448874
19950404,1995,44.68,0,1,0,1,0.055407401,1016081,0.0253489,1.119813,0,1,0.028825806,3.2581813,0.011368268,0.17145929
19950404,1995,316.54001,1,0,1,0,-0.0008835,2096565,0.0109678,1.1389509,1,0,0.14791588,1.5049206,0.051738027,0.26889452
19950403,1995,2255.1499,1,0,1,0,-0.026055001,8815525,0.0083385,1.0839339,0,1,0.25714365,1.5339843,0.080709152,0.003315848
19950403,1995,2.4200001,0,1,0,1,-0.0245649,126784,0.037022099,1.505345,0,0,0.019087583,3.1863515,0.11497172,0
19950403,1995,39,0,1,0,0,0.0091797,111793,0.036150899,0.79115301,0,0,0.34885904,1.3865821,0.069702484,0.30003166
19950403,1995,11.15,0,1,0,0,-0.022522001,123651.8,0.0208464,0.99944311,0,1,0.090172566,2.0709965,0.16158655,0
19950403,1995,17.629999,1,0,0,1,0.0208949,27892.5,0.035121702,1.570675,0,1,0.63206953,3.7626557,0.067187913,0.074874103
19950330,1995,621.08002,1,0,0,1,-0.1166381,431371,0.029898601,1.508477,0,1,1.3130655,3.5906456,0.14343177,0.038842104
19950330,1995,41,0,1,0,0,0.026658799,49717.5,0.036292899,1.065994,0,0,0.82465935,1.1575077,0.047975697,0.37772965
19950330,1995,103.54,1,0,0,1,-0.038726501,955113,0.018676,1.135039,0,0,0.11378022,1.3702277,0.027108559,0.38020241
19950329,1995,3.5599999,0,1,0,1,0.2455909,12329.72,0.077228703,0.23845451,0,0,0.39555556,5.3040037,-1.1932774,0
19950328,1995,1467.36,1,0,1,0,0.031982999,3415336,0.015958101,0.79573238,1,0,0.44492421,1.4981433,0.058700204,0.087811217
19950328,1995,209.36,1,0,0,0,0.1036231,154820,0.040709201,1.030262,0,1,1.2612048,3.3283796,-0.17979634,0.035813972
19950327,1995,13.81,1,0,0,0,0.0054533,16820.881,0.0276441,0.79850012,0,0,0.69050002,6.6992145,-0.67047483,0.01927883
19950324,1995,50.509998,1,0,1,0,0.0209968,433620,0.0106102,1.073027,0,0,0.12259708,1.5673378,0.068696529,0.090337195
19950323,1995,291.20999,0,1,0,0,-0.0025284,345873,0.0151365,1.198509,0,0,0.54027826,1.4330822,0.045648538,0.27117932
19950322,1995,70,0,1,0,1,0.0137162,3216135,0.030133899,1.9962341,0,0,0.021765256,5.7231264,0.14970775,0.1323058
19950322,1995,7.3400002,0,1,0,0,0.101112,130662.5,0.032258499,1.360198,0,0,0.056175262,2.8374858,0.034527037,0.049579114
19950320,1995,608.5,0,1,0,0,0.1212916,2121545,0.0249498,0.97939217,0,1,0.25103134,2.0685642,0.0904302,0.4197852
19950320,1995,118.81,1,0,0,0,-0.0172977,2436522,0.0342062,0.92318362,0,0,0.047072105,3.0102141,0.017456669,0.32204199
19950320,1995,26,0,1,0,0,-0.0409289,209643.5,0.026479401,1.223612,0,1,0.11872146,1.6159881,-0.073853947,0
